,compiler,cluster,source_file_cpp,name_cpp,median_ns_cpp,mean_ns_cpp,variance_ns_cpp,impl_cpp,kernel,median_cpp_ns_cpp,source_file_dace,name_dace,median_ns_dace,mean_ns_dace,variance_ns_dace,impl_dace,median_cpp_ns_dace
341,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s152,100071563.0,100153679.72727273,75439195673.21944,cpp,s152,100071563.0,runtimes_v7f_default.csv,dace_s152,128626000.0,128618181.81818181,98582163636.36336,dace,100071563.0
342,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s243,100107612.0,100054892.54545455,85306865009.67215,cpp,s243,100107612.0,runtimes_v7f_default.csv,dace_s243,99841500.0,99872300.0,59981122222.223145,dace,100107612.0
343,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s3113,100128958.0,100111066.9090909,26768106079.890987,cpp,s3113,100128958.0,runtimes_v7f_default.csv,dace_s3113,100183500.0,100261300.0,95732677777.7782,dace,100128958.0
344,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s292,100375957.0,100308262.45454545,58420078270.67267,cpp,s292,100375957.0,runtimes_v7f_default.csv,dace_s292,92279500.0,92246200.0,13858622222.222368,dace,100375957.0
345,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s1111,100376627.0,100346133.81818181,47396707554.76436,cpp,s1111,100376627.0,runtimes_v7f_default.csv,dace_s1111,101117000.0,101052300.0,115231566666.66725,dace,100376627.0
346,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s1111,101074882.0,101126454.27272727,51004288882.81792,cpp,s1111,101074882.0,runtimes_v7f_force_width_256.csv,dace_s1111,103308500.0,103561300.0,292428455555.5549,dace,101083710.0
347,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s124,101319310.0,101416505.0,79942433264.79993,cpp,s124,101319310.0,runtimes_v7f_default.csv,dace_s124,102502500.0,102620800.0,82930844444.44511,dace,101319310.0
348,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s3112,101515551.0,101399765.0,74253244111.00212,cpp,s3112,101515551.0,runtimes_v7f_default.csv,dace_s3112,101460000.0,101445909.0909091,35167890909.09108,dace,101515551.0
349,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s321,101876471.0,101886753.0,21123293336.999866,cpp,s321,101876471.0,runtimes_v7f_default.csv,dace_s321,101926000.0,101953090.9090909,29109890909.0908,dace,101876471.0
350,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s3112,102008537.0,102294982.63636364,530888464728.25793,cpp,s3112,102008537.0,runtimes_v7f_default.csv,dace_s3112,101913000.0,101993090.9090909,56487090909.09176,dace,102008537.0
351,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s292,102193685.0,102383644.9090909,269222188760.49176,cpp,s292,102193685.0,runtimes_v7f_default.csv,dace_s292,97919500.0,98728200.0,4882361288888.887,dace,102193685.0
352,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s471,102425488.0,102539191.72727273,84828866931.21863,cpp,s471,102425488.0,runtimes_v7f_default.csv,dace_s471,104211000.0,104077090.9090909,123183490909.09233,dace,102425488.0
353,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s2251,102433838.0,102430760.54545455,52152658299.47295,cpp,s2251,102433838.0,runtimes_v7f_default.csv,dace_s2251,101824000.0,101799800.0,112904622222.22015,dace,102433838.0
354,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s152,103093882.0,103182504.27272727,54284145072.61755,cpp,s152,103093882.0,runtimes_v7f_force_width_256.csv,dace_s152,126423000.0,126432272.72727273,43364218181.81852,dace,104540476.0
355,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s152,103173926.0,103207994.0,16041611078.399927,cpp,s152,103173926.0,runtimes_v7f_default.csv,dace_s152,104345000.0,104446363.63636364,126125654545.45724,dace,103173926.0
356,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s212,103238435.0,103228944.9090909,23596996888.691376,cpp,s212,103238435.0,runtimes_v7f_default.csv,dace_s212,83892000.0,83943636.36363636,42807454545.45358,dace,103238435.0
357,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s3112,103546688.0,103399864.36363636,125287279003.05481,cpp,s3112,103546688.0,runtimes_v7f_force_width_512.csv,dace_s3112,103702000.0,103932700.0,835045344444.4457,dace,103546688.0
358,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s321,103651013.0,103694022.54545455,12057929037.072277,cpp,s321,103651013.0,runtimes_v7f_force_width_512.csv,dace_s321,103719500.0,105358400.0,20064736933333.332,dace,103651013.0
359,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s322,103733159.0,104023633.81818181,1038747578274.9615,cpp,s322,103733159.0,runtimes_v8f_intrinsic_neon.csv,dace_s322,186533000.0,186815636.36363637,944966254545.4678,dace,103822327.0
360,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s124,103765704.0,103744487.27272727,13533511911.218643,cpp,s124,103765704.0,runtimes_v7f_default.csv,dace_s124,103667500.0,103603900.0,61810322222.222305,dace,103765704.0
361,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s1112,103861596.0,104143345.18181819,1857440886075.9695,cpp,s1112,103861596.0,runtimes_v8f_intrinsic_sve.csv,dace_s1112,102011500.0,102480200.0,2538226844444.453,dace,103861596.0
362,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s471,104447452.0,104475231.72727273,24613814681.617966,cpp,s471,104447452.0,runtimes_v7f_default.csv,dace_s471,104131000.0,104018090.9090909,139535690909.0905,dace,104447452.0
363,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s273,104465532.0,106777985.72727273,41001509024927.445,cpp,s273,104465532.0,runtimes_v8f_intrinsic_neon.csv,dace_s273,123636500.0,124718000.0,20260688444444.44,dace,104465532.0
364,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s1113,105267069.0,105335334.45454545,118342272708.27295,cpp,s1113,105267069.0,runtimes_v7f_default.csv,dace_s1113,100324000.0,100257800.0,84102399999.99846,dace,105267069.0
365,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s3113,105946407.0,106028128.0,160420932983.0031,cpp,s3113,105946407.0,runtimes_v7f_force_width_256.csv,dace_s3113,159489000.0,159530600.0,24881155555.55546,dace,109894681.0
366,graceclang,arm,runtimes_v8f_no_vectorize.csv,cpp_s1112,106008411.0,106292828.9090909,2305913344387.6924,cpp,s1112,106008411.0,runtimes_v8f_intrinsic_neon.csv,dace_s1112,103021000.0,103945500.0,5692158944444.444,dace,106197226.0
367,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s321,106071524.0,106010089.36363636,116512525912.85327,cpp,s321,106071524.0,runtimes_v7f_default.csv,dace_s321,105186000.0,105138363.63636364,186941254545.45416,dace,106101238.0
368,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s321,106238632.0,106143833.72727273,108768879263.41891,cpp,s321,106238632.0,runtimes_v7f_default.csv,dace_s321,106008000.0,105906600.0,179034044444.44366,dace,106238632.0
369,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s321,106301816.0,106315989.63636364,16865105349.653193,cpp,s321,106301816.0,runtimes_v7f_default.csv,dace_s321,106210000.0,106184454.54545455,14688472727.272558,dace,106301816.0
370,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s321,106306810.0,106305109.81818181,284241808608.56335,cpp,s321,106306810.0,runtimes_v7f_default.csv,dace_s321,106253500.0,106163700.0,168342677777.77762,dace,106306810.0
371,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s453,106360975.0,106348697.0909091,8987148284.29111,cpp,s453,106360975.0,runtimes_v7f_default.csv,dace_s453,105684000.0,105603300.0,156655788888.8899,dace,106360975.0
372,gcc,arm,runtimes_v8f_.csv,cpp_s127,106633291.0,108092365.63636364,21332884628300.062,cpp,s127,106633291.0,runtimes_v8f_intrinsic_sve.csv,dace_s127,105896500.0,106211900.0,1046793877777.7756,dace,114619604.0
373,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s1112,106694681.0,106753850.0,1014425894401.0016,cpp,s1112,106694681.0,runtimes_v8f_intrinsic_neon.csv,dace_s1112,104564500.0,104865300.0,1512720899999.984,dace,106694681.0
374,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s1161,106741466.0,107439930.9090909,1486267611673.691,cpp,s1161,106741466.0,runtimes_v8f_.csv,dace_s1161,106734000.0,106909181.81818181,183023363636.36386,dace,107357685.0
375,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s261,106968580.0,106885852.36363636,957203500836.8539,cpp,s261,106968580.0,runtimes_v7f_force_width_256.csv,dace_s261,79455000.0,79487000.0,96226400000.00061,dace,112752193.0
376,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s000,107592360.0,107558091.18181819,158494646458.7709,cpp,s000,107592360.0,runtimes_v7f_default.csv,dace_s000,106234000.0,106463181.81818181,188365163636.36343,dace,107592360.0
377,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s243,108130627.0,108182611.45454545,519103967598.2723,cpp,s243,108130627.0,runtimes_v8f_.csv,dace_s243,107505000.0,108658000.0,9257996200000.002,dace,113115030.0
378,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s243,108301946.0,108893449.63636364,2951296528312.259,cpp,s243,108301946.0,runtimes_v8f_intrinsic_sve.csv,dace_s243,108920000.0,108930181.81818181,112874163636.36304,dace,108578000.0
379,graceclang,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s243,108467393.0,108379827.18181819,73859576346.16351,cpp,s243,108467393.0,runtimes_v8f_no_vectorize.csv,dace_s243,108702000.0,108842545.45454545,123796672727.2731,dace,115355738.0
380,graceclang,arm,runtimes_v8f_no_vectorize.csv,cpp_s127,108506031.0,108927059.63636364,765876327977.6547,cpp,s127,108506031.0,runtimes_v8f_no_vectorize.csv,dace_s127,108559000.0,108756200.0,349264400000.00134,dace,108506031.0
381,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s1111,108550907.0,108604489.54545455,138945757884.47385,cpp,s1111,108550907.0,runtimes_v7f_default.csv,dace_s1111,99754000.0,99901181.81818181,131135363636.36478,dace,108550907.0
382,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s127,108869815.0,109699900.18181819,2673729265516.97,cpp,s127,108869815.0,runtimes_v8f_intrinsic_sve.csv,dace_s127,109206500.0,109650300.0,987652677777.7798,dace,108869815.0
383,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s3251,109590287.0,109656080.0909091,99023565994.291,cpp,s3251,109590287.0,runtimes_v8f_.csv,dace_s3251,121778000.0,122057700.0,4684372233333.324,dace,113332644.0
384,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s274,110075839.0,109998036.54545455,173002902720.27283,cpp,s274,110075839.0,runtimes_v7f_default.csv,dace_s274,110591000.0,110593000.0,77926600000.00008,dace,110075839.0
385,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s291,111165706.0,111093574.0,170137958756.597,cpp,s291,111165706.0,runtimes_v7f_default.csv,dace_s291,101262500.0,101312500.0,75246055555.55554,dace,111165706.0
386,intel,intel_xeon,runtimes_v7f_default.csv,cpp_s2233,111540550.0,113641986.0909091,21314841268875.28,cpp,s2233,111540550.0,runtimes_v7f_default.csv,dace_s2233,83478500.0,85007800.0,22769789288888.887,dace,111540550.0
387,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s261,113318704.0,113362357.27272727,10815693800.818066,cpp,s261,113318704.0,runtimes_v7f_default.csv,dace_s261,112233000.0,112341181.81818181,253560963636.364,dace,113318704.0
388,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s3110,114114032.0,114220781.54545455,49302097116.675125,cpp,s3110,114114032.0,runtimes_v7f_default.csv,dace_s3110,86258000.0,86584636.36363636,661320254545.4556,dace,114114032.0
389,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s13110,114121054.0,114477860.0909091,689753593519.8923,cpp,s13110,114121054.0,runtimes_v7f_default.csv,dace_s13110,88457000.0,88156272.72727273,2472585418181.8223,dace,114121054.0
390,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s293,114248610.0,114210427.18181819,16975976468.56429,cpp,s293,114248610.0,runtimes_v7f_default.csv,dace_s293,114418000.0,114593818.18181819,155409163636.3647,dace,114248610.0
391,graceclang,arm,runtimes_v8f_no_vectorize.csv,cpp_s3251,114848528.0,115008344.81818181,215598190156.76532,cpp,s3251,114848528.0,runtimes_v8f_.csv,dace_s3251,156996000.0,157145300.0,689430677777.7767,dace,117829032.0
392,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s3251,115052189.0,115790235.81818181,3034974641144.765,cpp,s3251,115052189.0,runtimes_v8f_.csv,dace_s3251,157990000.0,160940818.1818182,77654979363636.38,dace,119976029.0
393,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s3110,115273345.0,115332339.18181819,23274287295.76348,cpp,s3110,115273345.0,runtimes_v7f_default.csv,dace_s3110,114223500.0,114292700.0,31270900000.00015,dace,115273345.0
394,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s13110,115291852.0,115376488.18181819,41990719206.563126,cpp,s13110,115291852.0,runtimes_v7f_default.csv,dace_s13110,114186000.0,114275200.0,42371066666.66688,dace,115291852.0
395,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s211,115392769.0,115695494.45454545,418883949090.0724,cpp,s211,115392769.0,runtimes_v7f_default.csv,dace_s211,101519000.0,101492100.0,238830988888.8887,dace,116099065.0
396,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s211,117151910.0,117092337.45454545,203683052825.07294,cpp,s211,117151910.0,runtimes_v7f_default.csv,dace_s211,116565500.0,116643000.0,95675777777.77753,dace,117151910.0
397,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s244,118486285.0,118478640.0909091,356816986918.89124,cpp,s244,118486285.0,runtimes_v7f_force_width_256.csv,dace_s244,94113000.0,94390454.54545455,2899911272727.2744,dace,120659933.0
398,gcc,intel_xeon,runtimes_v7f_default.csv,cpp_s442,118653378.0,118559104.63636364,193496313665.2536,cpp,s442,118653378.0,runtimes_v7f_default.csv,dace_s442,115264500.0,116853500.0,23861935611111.125,dace,118653378.0
399,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s441,118818257.0,118834212.81818181,91189111835.76315,cpp,s441,118818257.0,runtimes_v7f_default.csv,dace_s441,80708000.0,80646000.0,48487200000.000145,dace,118818257.0
400,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s291,119149343.0,119228538.72727273,161519788389.61896,cpp,s291,119149343.0,runtimes_v7f_default.csv,dace_s291,90732000.0,90755636.36363636,20215054545.454895,dace,119149343.0
401,intel,intel_xeon,runtimes_v7f_force_width_512.csv,cpp_s442,119973524.0,119991236.0909091,22780121676.29162,cpp,s442,119973524.0,runtimes_v7f_force_width_512.csv,dace_s442,120029000.0,120227300.0,140115788888.88864,dace,119973524.0
402,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s128,120067054.0,120065888.0909091,8254344500.290817,cpp,s128,120067054.0,runtimes_v7f_default.csv,dace_s128,119321000.0,119377545.45454545,163072872727.2737,dace,120067054.0
403,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s2251,120468449.0,120538804.36363636,76220254735.6547,cpp,s2251,120468449.0,runtimes_v7f_default.csv,dace_s2251,113103500.0,113095500.0,62670055555.555695,dace,120468449.0
404,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s128,120651310.0,120647701.0909091,27063281718.091423,cpp,s128,120651310.0,runtimes_v7f_default.csv,dace_s128,116263000.0,116341300.0,78404455555.5558,dace,120651310.0
405,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s128,120710649.0,120725403.9090909,8650755776.690165,cpp,s128,120710649.0,runtimes_v7f_default.csv,dace_s128,114048500.0,114088300.0,33548011111.110855,dace,120710649.0
406,intel,amd_epyc,runtimes_v7f_default.csv,cpp_s127,120896965.0,121051659.27272727,123783514419.81917,cpp,s127,120896965.0,runtimes_v7f_default.csv,dace_s127,120384000.0,120674090.9090909,372615490909.0905,dace,120896965.0
407,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s127,121044257.0,121153442.72727273,48666161193.81894,cpp,s127,121044257.0,runtimes_v7f_default.csv,dace_s127,121304000.0,121326454.54545455,113121072727.27266,dace,121044257.0
408,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s161,121277458.0,121486674.18181819,25917032775469.977,cpp,s161,121277458.0,runtimes_v8f_.csv,dace_s161,119001000.0,119593181.81818181,7099226563636.365,dace,134835464.0
409,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s2251,121290484.0,121515926.63636364,203794937151.05527,cpp,s2251,121290484.0,runtimes_v7f_default.csv,dace_s2251,112350000.0,112292454.54545455,61103672727.272644,dace,121290484.0
410,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s244,122267312.0,122120352.0909091,336081306746.091,cpp,s244,122267312.0,runtimes_v7f_default.csv,dace_s244,106905000.0,106727909.0909091,350648090909.0916,dace,122267312.0
411,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s127,122431249.0,122473474.45454545,26700641484.272835,cpp,s127,122431249.0,runtimes_v7f_force_width_256.csv,dace_s127,119039000.0,119105300.0,61748677777.7782,dace,122431249.0
412,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s442,122698648.0,3410780060.3636365,6.383614243405061e+19,cpp,s442,122698648.0,runtimes_v7f_default.csv,dace_s442,113512500.0,591524500.0,2.2606607870607214e+18,dace,122698648.0
413,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s443,123257199.0,123290622.36363636,190590261104.0617,cpp,s443,123257199.0,runtimes_v8f_intrinsic_neon.csv,dace_s443,121441000.0,130336000.0,735981421111111.2,dace,123257199.0
414,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s211,123645363.0,123848580.27272727,350478739627.81616,cpp,s211,123645363.0,runtimes_v7f_default.csv,dace_s211,117017000.0,117099818.18181819,61756963636.36318,dace,123645363.0
415,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s1111,124316537.0,125754182.0909091,22676038290428.29,cpp,s1111,124316537.0,runtimes_v8f_intrinsic_sve.csv,dace_s1111,126349000.0,127009000.0,6937671333333.335,dace,124415645.0
416,gcc,arm,runtimes_v8f_.csv,cpp_s222,125431870.0,125424527.27272727,66321292053.41823,cpp,s222,125431870.0,runtimes_v8f_intrinsic_neon.csv,dace_s222,62109000.0,62137363.63636363,24934654545.45443,dace,130145525.0
417,graceclang,arm,runtimes_v8f_.csv,cpp_s322,125601990.0,126115276.63636364,2949143335516.8555,cpp,s322,125601990.0,runtimes_v8f_no_vectorize.csv,dace_s322,125580000.0,127456181.81818181,29690378563636.363,dace,127703961.0
418,gcc,amd_epyc,runtimes_v7f_force_width_256.csv,cpp_s243,125862953.0,126080742.36363636,819464426483.4529,cpp,s243,125862953.0,runtimes_v7f_force_width_256.csv,dace_s243,100672500.0,100942700.0,514606233333.3264,dace,125862953.0
419,llvm,amd_epyc,runtimes_v7f_default.csv,cpp_s261,126003699.0,125898367.0909091,177445142248.69183,cpp,s261,126003699.0,runtimes_v7f_default.csv,dace_s261,112641000.0,112621090.9090909,86968890909.09128,dace,126003699.0
420,llvm,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s112,126062607.0,126727819.0909091,1846142003054.498,cpp,s112,126062607.0,runtimes_v8f_intrinsic_sve.csv,dace_s112,127382000.0,127569818.18181819,1769817163636.3618,dace,129243867.0
421,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s322,126206067.0,126673377.81818181,2368281184541.763,cpp,s322,126206067.0,runtimes_v8f_intrinsic_sve.csv,dace_s322,126165000.0,126148272.72727273,21839618181.81841,dace,126206067.0
422,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s4121,126940134.0,126934539.0,1018008060.4000151,cpp,s4121,126940134.0,runtimes_v7f_default.csv,dace_s4121,126495000.0,126499181.81818181,976563636.3636402,dace,126940134.0
423,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s121,127138524.0,127214113.81818181,1338977688589.3708,cpp,s121,127138524.0,runtimes_v8f_intrinsic_neon.csv,dace_s121,122265500.0,122410400.0,1132400711111.1084,dace,127560562.0
424,gcc,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s112,127678867.0,128316730.45454545,7935544829537.873,cpp,s112,127678867.0,runtimes_v8f_intrinsic_neon.csv,dace_s112,121833000.0,121963090.9090909,621425490909.0887,dace,128186743.0
425,graceclang,arm,runtimes_v8f_.csv,cpp_s1111,127999059.0,128010907.72727273,467283763218.61554,cpp,s1111,127999059.0,runtimes_v8f_.csv,dace_s1111,126913000.0,127168181.81818181,489997163636.36346,dace,127999059.0
426,llvm,arm,runtimes_v8f_.csv,cpp_s1111,128132228.0,128360327.9090909,526167082166.4914,cpp,s1111,128132228.0,runtimes_v8f_.csv,dace_s1111,123649000.0,124175909.0909091,1487596890909.0898,dace,128132228.0
427,gcc,amd_epyc,runtimes_v7f_default.csv,cpp_s222,128209235.0,128267081.54545455,116010514991.86775,cpp,s222,128209235.0,runtimes_v7f_default.csv,dace_s222,63251000.0,63274727.27272727,24716818181.818123,dace,128209235.0
428,graceclang,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s443,128310085.0,128753589.0909091,3487739675702.095,cpp,s443,128310085.0,runtimes_v8f_intrinsic_neon.csv,dace_s443,124935000.0,134957300.0,1016358124233333.5,dace,128310085.0
429,llvm,arm,runtimes_v8f_intrinsic_sve.csv,cpp_s443,128533876.0,128617651.9090909,325709025371.89124,cpp,s443,128533876.0,runtimes_v8f_intrinsic_neon.csv,dace_s443,125483000.0,125769200.0,1607595066666.665,dace,128715212.0
430,graceclang,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s112,128688383.0,129005367.18181819,2895616228296.973,cpp,s112,128688383.0,runtimes_v8f_intrinsic_sve.csv,dace_s112,126935000.0,127780545.45454545,12804643872727.27,dace,129050407.0
431,llvm,intel_xeon,runtimes_v7f_default.csv,cpp_s252,128829953.0,128828686.63636364,26256904907.452827,cpp,s252,128829953.0,runtimes_v7f_default.csv,dace_s252,128745000.0,128771272.72727273,30437418181.818165,dace,128829953.0
432,gcc,arm,runtimes_v8f_intrinsic_neon.csv,cpp_s128,129048167.0,129150258.18181819,656038826576.9613,cpp,s128,129048167.0,runtimes_v8f_intrinsic_neon.csv,dace_s128,128780500.0,128945500.0,1880306500000.0063,dace,129048167.0
433,llvm,arm,runtimes_v8f_.csv,cpp_s128,129166902.0,129569455.9090909,1560621842049.2944,cpp,s128,129166902.0,runtimes_v8f_intrinsic_neon.csv,dace_s128,129607000.0,129605545.45454545,414355272727.272,dace,130609212.0
434,graceclang,arm,runtimes_v8f_no_vectorize.csv,cpp_s128,129250423.0,129683496.63636364,1659287738695.2568,cpp,s128,129250423.0,runtimes_v8f_intrinsic_neon.csv,dace_s128,129425000.0,129520363.63636364,649216054545.4574,dace,130569410.0
